LST	all	br	grey	dark	visits_HETDEX
4.1333333333333435	0.0	0.0	0.0	0.0	0.0
4.150000000000009	0.0	0.0	0.0	0.0	0.0
4.166666666666677	0.0	0.0	0.0	0.0	0.0
4.183333333333343	0.0	0.0	0.0	0.0	0.0
4.20000000000001	0.0	0.0	0.0	0.0	0.0
4.2166666666666766	0.0	0.0	0.0	0.0	0.0
4.233333333333343	0.0	0.0	0.0	0.0	0.0
4.250000000000011	0.0	0.0	0.0	0.0	0.0
4.266666666666676	0.0	0.0	0.0	0.0	0.0
4.283333333333344	0.0	0.0	0.0	0.0	0.0
4.3000000000000105	0.0	0.0	0.0	0.0	0.0
4.316666666666677	0.0	0.0	0.0	0.0	0.0
4.333333333333344	0.0	0.0	0.0	0.0	0.0
4.35000000000001	0.0	0.0	0.0	0.0	0.0
4.366666666666677	0.0	0.0	0.0	0.0	0.0
4.3833333333333435	0.0	0.0	0.0	0.0	0.0
4.400000000000011	0.0	0.0	0.0	0.0	0.0
4.416666666666677	0.0	0.0	0.0	0.0	0.0
4.433333333333344	0.0	0.0	0.0	0.0	0.0
4.450000000000011	0.0	0.0	0.0	0.0	0.0
4.466666666666677	0.0	0.0	0.0	0.0	0.0
4.483333333333344	0.0	0.0	0.0	0.0	0.0
4.500000000000011	0.0	0.0	0.0	0.0	0.0
4.516666666666678	0.0	0.0	0.0	0.0	0.0
4.533333333333344	0.0	0.0	0.0	0.0	0.0
4.550000000000011	0.0	0.0	0.0	0.0	0.0
4.566666666666678	0.0	0.0	0.0	0.0	0.0
4.583333333333345	0.0	0.0	0.0	0.0	0.0
4.600000000000011	0.0	0.0	0.0	0.0	0.0
4.616666666666678	0.0	0.0	0.0	0.0	0.0
4.633333333333344	0.0	0.0	0.0	0.0	0.0
4.650000000000011	0.0	0.0	0.0	0.0	0.0
4.6666666666666785	0.0	0.0	0.0	0.0	0.0
4.683333333333344	0.0	0.0	0.0	0.0	0.0
4.700000000000012	0.0	0.0	0.0	0.0	0.0
4.716666666666678	0.0	0.0	0.0	0.0	0.0
4.733333333333345	0.0	0.0	0.0	0.0	0.0
4.7500000000000115	0.0	0.0	0.0	0.0	0.0
4.766666666666678	0.0	0.0	0.0	0.0	0.0
4.783333333333346	0.0	0.0	0.0	0.0	0.0
4.800000000000011	0.0	0.0	0.0	0.0	0.0
4.816666666666679	0.0	0.0	0.0	0.0	0.0
4.8333333333333455	0.0	0.0	0.0	0.0	0.0
4.850000000000012	0.0	0.0	0.0	0.0	0.0
4.866666666666679	0.0	0.0	0.0	0.0	0.0
4.883333333333345	0.0	0.0	0.0	0.0	0.0
4.900000000000012	0.0	0.0	0.0	0.0	0.0
4.9166666666666785	0.0	0.0	0.0	0.0	0.0
4.933333333333346	0.0	0.0	0.0	0.0	0.0
4.950000000000012	0.0	0.0	0.0	0.0	0.0
4.966666666666679	0.0	0.0	0.0	0.0	0.0
4.983333333333346	0.0	0.0	0.0	0.0	0.0
5.000000000000012	0.0	0.0	0.0	0.0	0.0
5.016666666666679	0.0	0.0	0.0	0.0	0.0
5.033333333333346	0.0	0.0	0.0	0.0	0.0
5.050000000000012	0.0	0.0	0.0	0.0	0.0
5.066666666666679	0.0	0.0	0.0	0.0	0.0
5.083333333333346	0.0	0.0	0.0	0.0	0.0
5.100000000000013	0.0	0.0	0.0	0.0	0.0
5.11666666666668	0.0	0.0	0.0	0.0	0.0
5.133333333333346	0.0	0.0	0.0	0.0	0.0
5.150000000000013	0.0	0.0	0.0	0.0	0.0
5.166666666666679	0.0	0.0	0.0	0.0	0.0
5.183333333333346	0.0	0.0	0.0	0.0	0.0
5.2000000000000135	0.0	0.0	0.0	0.0	0.0
5.21666666666668	0.0	0.0	0.0	0.0	0.0
5.233333333333347	0.0	0.0	0.0	0.0	0.0
5.250000000000013	0.0	0.0	0.0	0.0	0.0
5.26666666666668	0.0	0.0	0.0	0.0	0.0
5.2833333333333465	0.0	0.0	0.0	0.0	0.0
5.300000000000013	0.0	0.0	0.0	0.0	0.0
5.31666666666668	0.0	0.0	0.0	0.0	0.0
5.333333333333346	0.0	0.0	0.0	0.0	0.0
5.350000000000014	0.0	0.0	0.0	0.0	0.0
5.3666666666666805	0.0	0.0	0.0	0.0	0.0
5.383333333333347	0.0	0.0	0.0	0.0	0.0
5.400000000000014	0.0	0.0	0.0	0.0	0.0
5.41666666666668	0.0	0.0	0.0	0.0	0.0
5.433333333333347	0.0	0.0	0.0	0.0	0.0
5.4500000000000135	0.0	0.0	0.0	0.0	0.0
5.466666666666681	0.0	0.0	0.0	0.0	0.0
5.483333333333348	0.0	0.0	0.0	0.0	0.0
5.500000000000014	0.0	0.0	0.0	0.0	0.0
5.516666666666681	0.0	0.0	0.0	0.0	0.0
5.533333333333347	0.0	0.0	0.0	0.0	0.0
5.550000000000014	0.0	0.0	0.0	0.0	0.0
5.566666666666681	0.0	0.0	0.0	0.0	0.0
5.583333333333347	0.0	0.0	0.0	0.0	0.0
5.600000000000014	0.0	0.0	0.0	0.0	0.0
5.616666666666681	0.0	0.0	0.0	0.0	0.0
5.633333333333348	0.0	0.0	0.0	0.0	0.0
5.650000000000015	0.0	0.0	0.0	0.0	0.0
5.666666666666681	0.0	0.0	0.0	0.0	0.0
5.683333333333348	0.0	0.0	0.0	0.0	0.0
5.700000000000014	0.0	0.0	0.0	0.0	0.0
5.716666666666681	0.0	0.0	0.0	0.0	0.0
5.7333333333333485	0.0	0.0	0.0	0.0	0.0
5.750000000000015	0.0	0.0	0.0	0.0	0.0
5.766666666666682	0.0	0.0	0.0	0.0	0.0
5.783333333333348	0.0	0.0	0.0	0.0	0.0
5.800000000000015	0.0	0.0	0.0	0.0	0.0
5.8166666666666815	0.0	0.0	0.0	0.0	0.0
5.833333333333348	0.0	0.0	0.0	0.0	0.0
5.850000000000015	0.0	0.0	0.0	0.0	0.0
5.866666666666681	0.0	0.0	0.0	0.0	0.0
5.883333333333349	0.0	0.0	0.0	0.0	0.0
5.9000000000000155	0.0	0.0	0.0	0.0	0.0
5.916666666666682	0.0	0.0	0.0	0.0	0.0
5.933333333333349	0.0	0.0	0.0	0.0	0.0
5.950000000000015	0.0	0.0	0.0	0.0	0.0
5.966666666666682	0.0	0.0	0.0	0.0	0.0
5.9833333333333485	0.0	0.0	0.0	0.0	0.0
6.000000000000016	0.0	0.0	0.0	0.0	0.0
6.016666666666683	0.0	0.0	0.0	0.0	0.0
6.033333333333349	0.0	0.0	0.0	0.0	0.0
6.050000000000016	0.0	0.0	0.0	0.0	0.0
6.066666666666682	0.0	0.0	0.0	0.0	0.0
6.083333333333349	0.0	0.0	0.0	0.0	0.0
6.100000000000016	0.0	0.0	0.0	0.0	0.0
6.116666666666682	0.0	0.0	0.0	0.0	0.0
6.133333333333349	0.0	0.0	0.0	0.0	0.0
6.150000000000016	0.0	0.0	0.0	0.0	0.0
6.166666666666683	0.0	0.0	0.0	0.0	0.0
6.18333333333335	0.0	0.0	0.0	0.0	0.0
6.200000000000016	0.0	0.0	0.0	0.0	0.0
6.216666666666683	0.0	0.0	0.0	0.0	0.0
6.233333333333349	0.0	0.0	0.0	0.0	0.0
6.250000000000016	0.0	0.0	0.0	0.0	0.0
6.2666666666666835	0.0	0.0	0.0	0.0	0.0
6.28333333333335	0.0	0.0	0.0	0.0	0.0
6.300000000000017	0.0	0.0	0.0	0.0	0.0
6.316666666666683	0.0	0.0	0.0	0.0	0.0
6.33333333333335	0.0	0.0	0.0	0.0	0.0
6.3500000000000165	0.0	0.0	0.0	0.0	0.0
6.366666666666683	0.0	0.0	0.0	0.0	0.0
6.38333333333335	0.0	0.0	0.0	0.0	0.0
6.400000000000016	0.0	0.0	0.0	0.0	0.0
6.416666666666684	0.0	0.0	0.0	0.0	0.0
6.4333333333333504	0.0	0.0	0.0	0.0	0.0
6.450000000000017	0.0	0.0	0.0	0.0	0.0
6.466666666666684	0.0	0.0	0.0	0.0	0.0
6.48333333333335	0.0	0.0	0.0	0.0	0.0
6.500000000000017	0.0	0.0	0.0	0.0	0.0
6.5166666666666835	0.0	0.0	0.0	0.0	0.0
6.533333333333351	0.0	0.0	0.0	0.0	0.0
6.550000000000018	0.0	0.0	0.0	0.0	0.0
6.566666666666684	0.0	0.0	0.0	0.0	0.0
6.583333333333351	0.0	0.0	0.0	0.0	0.0
6.600000000000017	0.0	0.0	0.0	0.0	0.0
6.616666666666684	0.0	0.0	0.0	0.0	0.0
6.633333333333351	0.0	0.0	0.0	0.0	0.0
6.650000000000017	0.0	0.0	0.0	0.0	0.0
6.666666666666684	0.0	0.0	0.0	0.0	0.0
6.683333333333351	0.0	0.0	0.0	0.0	0.0
6.700000000000018	0.0	0.0	0.0	0.0	0.0
6.7166666666666845	0.0	0.0	0.0	0.0	0.0
6.733333333333351	0.0	0.0	0.0	0.0	0.0
6.750000000000018	0.0	0.0	0.0	0.0	0.0
6.766666666666684	0.0	0.0	0.0	0.0	0.0
6.783333333333351	0.0	0.0	0.0	0.0	0.0
6.8000000000000185	0.0	0.0	0.0	0.0	0.0
6.816666666666685	0.0	0.0	0.0	0.0	0.0
6.833333333333352	0.0	0.0	0.0	0.0	0.0
6.850000000000018	0.0	0.0	0.0	0.0	0.0
6.866666666666685	0.0	0.0	0.0	0.0	0.0
6.8833333333333515	0.0	0.0	0.0	0.0	0.0
6.900000000000018	0.0	0.0	0.0	0.0	0.0
6.916666666666685	0.0	0.0	0.0	0.0	0.0
6.933333333333351	0.0	0.0	0.0	0.0	0.0
6.950000000000019	0.0	0.0	0.0	0.0	0.0
6.966666666666685	0.0	0.0	0.0	0.0	0.0
6.983333333333352	0.0	0.0	0.0	0.0	0.0
7.000000000000019	0.0	0.0	0.0	0.0	0.0
7.016666666666685	0.0	0.0	0.0	0.0	0.0
7.033333333333352	0.0	0.0	0.0	0.0	0.0
7.0500000000000185	0.0	0.0	0.0	0.0	0.0
7.066666666666686	0.0	0.0	0.0	0.0	0.0
7.083333333333353	0.0	0.0	0.0	0.0	0.0
7.100000000000019	0.0	0.0	0.0	0.0	0.0
7.116666666666686	0.0	0.0	0.0	0.0	0.0
7.133333333333352	0.0	0.0	0.0	0.0	0.0
7.150000000000019	0.0	0.0	0.0	0.0	0.0
7.166666666666686	0.0	0.0	0.0	0.0	0.0
7.183333333333352	0.0	0.0	0.0	0.0	0.0
7.200000000000019	0.0	0.0	0.0	0.0	0.0
7.216666666666686	0.0	0.0	0.0	0.0	0.0
7.233333333333353	0.0	0.0	0.0	0.0	0.0
7.2500000000000195	0.0	0.0	0.0	0.0	0.0
7.266666666666686	0.0	0.0	0.0	0.0	0.0
7.283333333333353	0.0	0.0	0.0	0.0	0.0
7.300000000000019	0.0	0.0	0.0	0.0	0.0
7.316666666666686	0.0	0.0	0.0	0.0	0.0
7.3333333333333535	0.0	0.0	0.0	0.0	0.0
7.35000000000002	0.0	0.0	0.0	0.0	0.0
7.366666666666687	0.0	0.0	0.0	0.0	0.0
7.383333333333353	0.0	0.0	0.0	0.0	0.0
7.40000000000002	0.0	0.0	0.0	0.0	0.0
7.4166666666666865	0.0	0.0	0.0	0.0	0.0
7.433333333333353	0.0	0.0	0.0	0.0	0.0
7.45000000000002	0.0	0.0	0.0	0.0	0.0
7.466666666666686	0.0	0.0	0.0	0.0	0.0
7.483333333333354	0.0	0.0	0.0	0.0	0.0
7.50000000000002	0.0	0.0	0.0	0.0	0.0
7.516666666666687	0.0	0.0	0.0	0.0	0.0
7.533333333333354	0.0	0.0	0.0	0.0	0.0
7.55000000000002	0.0	0.0	0.0	0.0	0.0
7.566666666666687	0.0	0.0	0.0	0.0	0.0
7.5833333333333535	0.0	0.0	0.0	0.0	0.0
7.600000000000021	0.0	0.0	0.0	0.0	0.0
7.616666666666688	0.0	0.0	0.0	0.0	0.0
7.633333333333354	0.0	0.0	0.0	0.0	0.0
7.650000000000021	0.0	0.0	0.0	0.0	0.0
7.666666666666687	0.0	0.0	0.0	0.0	0.0
7.683333333333354	0.0	0.0	0.0	0.0	0.0
7.700000000000021	0.0	0.0	0.0	0.0	0.0
7.716666666666687	0.0	0.0	0.0	0.0	0.0
7.733333333333354	0.0	0.0	0.0	0.0	0.0
7.750000000000021	0.0	0.0	0.0	0.0	0.0
7.766666666666688	0.0	0.0	0.0	0.0	0.0
7.7833333333333545	0.0	0.0	0.0	0.0	0.0
7.800000000000021	0.0	0.0	0.0	0.0	0.0
7.816666666666688	0.0	0.0	0.0	0.0	0.0
7.833333333333354	0.0	0.0	0.0	0.0	0.0
7.850000000000021	0.0	0.0	0.0	0.0	0.0
7.8666666666666885	0.0	0.0	0.0	0.0	0.0
7.883333333333355	0.0	0.0	0.0	0.0	0.0
7.900000000000022	0.0	0.0	0.0	0.0	0.0
7.916666666666688	0.0	0.0	0.0	0.0	0.0
7.933333333333355	0.0	0.0	0.0	0.0	0.0
7.9500000000000215	0.0	0.0	0.0	0.0	0.0
7.966666666666688	0.0	0.0	0.0	0.0	0.0
7.983333333333355	0.0	0.0	0.0	0.0	0.0
8.000000000000021	0.0	0.0	0.0	0.0	0.0
8.016666666666689	0.0	0.0	0.0	0.0	0.0
8.033333333333356	0.0	0.0	0.0	0.0	1.0
8.050000000000022	0.0	0.0	0.0	0.0	1.0
8.066666666666688	0.0	0.0	0.0	0.0	2.0
8.083333333333355	0.0	0.0	0.0	0.0	2.0
8.100000000000023	0.0	0.0	0.0	0.0	3.0
8.116666666666688	0.0	0.0	0.0	0.0	3.0
8.133333333333356	0.0	0.0	0.0	0.0	4.0
8.150000000000023	0.0	0.0	0.0	0.0	4.0
8.16666666666669	0.0	0.0	0.0	0.0	5.0
8.183333333333355	0.0	0.0	0.0	0.0	5.0
8.200000000000022	0.0	0.0	0.0	0.0	7.0
8.21666666666669	0.0	0.0	0.0	0.0	7.0
8.233333333333356	0.0	0.0	0.0	0.0	10.0
8.250000000000021	0.0	0.0	0.0	0.0	10.0
8.266666666666689	0.0	0.0	0.0	0.0	13.0
8.283333333333356	0.0	0.0	0.0	0.0	13.0
8.300000000000022	0.0	0.0	0.0	0.0	16.0
8.31666666666669	0.0	0.0	0.0	0.0	16.0
8.333333333333357	0.0	0.0	0.0	0.0	19.0
8.350000000000023	0.0	0.0	0.0	0.0	19.0
8.366666666666688	0.62776	0.0	0.0	0.62776	24.0
8.383333333333356	0.62776	0.0	0.0	0.62776	25.0
8.400000000000023	0.62776	0.0	0.0	0.62776	29.0
8.41666666666669	0.62776	0.0	0.0	0.62776	31.0
8.433333333333357	1.25552	0.0	0.0	1.25552	32.0
8.450000000000024	1.25552	0.0	0.0	1.25552	33.0
8.46666666666669	1.25552	0.0	0.0	1.25552	34.0
8.483333333333356	1.25552	0.0	0.0	1.25552	36.0
8.500000000000023	1.25552	0.0	0.0	1.25552	39.0
8.51666666666669	1.88328	0.0	0.0	1.88328	41.0
8.533333333333356	1.88328	0.0	0.0	1.88328	44.0
8.550000000000024	1.88328	0.0	0.0	1.88328	47.0
8.566666666666691	1.88328	0.0	0.0	1.88328	47.0
8.583333333333357	1.88328	0.0	0.0	1.88328	48.0
8.600000000000023	2.51104	0.0	0.0	2.51104	48.0
8.61666666666669	2.51104	0.0	0.0	2.51104	49.0
8.633333333333358	2.51104	0.0	0.0	2.51104	47.0
8.650000000000023	2.51104	0.0	0.0	2.51104	50.0
8.666666666666691	2.51104	0.0	0.0	2.51104	49.0
8.683333333333358	3.1388	0.0	0.62776	2.51104	51.0
8.700000000000024	3.1388	0.0	0.62776	2.51104	48.0
8.71666666666669	3.1388	0.0	0.62776	2.51104	51.0
8.733333333333357	3.1388	0.0	0.62776	2.51104	48.0
8.750000000000025	3.1388	0.0	0.62776	2.51104	49.0
8.76666666666669	3.7665599999999997	0.0	1.25552	2.51104	44.0
8.783333333333356	3.7665599999999997	0.0	1.25552	2.51104	45.0
8.800000000000024	3.7665599999999997	0.0	1.25552	2.51104	44.0
8.816666666666691	3.7665599999999997	0.0	1.25552	2.51104	44.0
8.833333333333357	4.39432	0.0	1.88328	2.51104	42.0
8.850000000000025	4.39432	0.0	1.88328	2.51104	42.0
8.866666666666692	4.39432	0.0	1.88328	2.51104	40.0
8.883333333333358	4.39432	0.0	1.88328	2.51104	38.0
8.900000000000023	4.39432	0.0	1.88328	2.51104	35.0
8.916666666666691	5.02208	0.0	2.51104	2.51104	35.0
8.933333333333358	5.02208	0.0	2.51104	2.51104	35.0
8.950000000000024	5.02208	0.0	2.51104	2.51104	34.0
8.966666666666692	5.02208	0.0	2.51104	2.51104	34.0
8.98333333333336	5.02208	0.0	2.51104	2.51104	35.0
9.000000000000025	5.64984	0.0	3.1388	2.51104	34.0
9.016666666666692	5.64984	0.0	3.1388	2.51104	33.0
9.033333333333358	5.64984	0.0	3.1388	2.51104	33.0
9.050000000000026	5.64984	0.0	3.1388	2.51104	33.0
9.066666666666691	5.64984	0.0	3.1388	2.51104	34.0
9.083333333333359	6.2776000000000005	0.0	3.7665599999999997	2.51104	32.0
9.100000000000025	6.2776000000000005	0.0	3.7665599999999997	2.51104	34.0
